,Date(UTC),Value
1774,2020-06-07,244.75
1775,2020-06-08,246.47
1776,2020-06-09,244.0
1777,2020-06-10,248.01
1778,2020-06-11,230.21
1779,2020-06-12,237.54
1780,2020-06-13,238.21
1781,2020-06-14,231.61
1782,2020-06-15,230.98
1783,2020-06-16,235.35
1784,2020-06-17,233.76
1785,2020-06-18,231.24
1786,2020-06-19,228.71
1787,2020-06-20,228.89
1788,2020-06-21,227.83
1789,2020-06-22,243.3
1790,2020-06-23,243.16
1791,2020-06-24,234.56
1792,2020-06-25,232.35
1793,2020-06-26,229.46
1794,2020-06-27,220.81
1795,2020-06-28,224.99
1796,2020-06-29,227.86
1797,2020-06-30,225.58
1798,2020-07-01,231.05
1799,2020-07-02,226.49
1800,2020-07-03,225.15
1801,2020-07-04,229.34
1802,2020-07-05,228.03
1803,2020-07-06,241.76
1804,2020-07-07,239.35
1805,2020-07-08,247.11
1806,2020-07-09,242.08
1807,2020-07-10,241.21
1808,2020-07-11,239.25
1809,2020-07-12,242.84
1810,2020-07-13,239.53
1811,2020-07-14,240.44
1812,2020-07-15,238.42
1813,2020-07-16,233.61
1814,2020-07-17,232.77
1815,2020-07-18,235.84
1816,2020-07-19,239.22
1817,2020-07-20,236.16
1818,2020-07-21,245.87
1819,2020-07-22,264.32
1820,2020-07-23,275.65
1821,2020-07-24,279.6
1822,2020-07-25,305.67
1823,2020-07-26,311.47
1824,2020-07-27,322.39
1825,2020-07-28,317.47
1826,2020-07-29,318.27
1827,2020-07-30,335.25
1828,2020-07-31,346.81
1829,2020-08-01,387.41
1830,2020-08-02,371.93
1831,2020-08-03,386.1
1832,2020-08-04,389.79
1833,2020-08-05,401.12
1834,2020-08-06,395.07
1835,2020-08-07,379.57
1836,2020-08-08,397.56
1837,2020-08-09,390.28
1838,2020-08-10,395.84
1839,2020-08-11,378.94
1840,2020-08-12,387.19
1841,2020-08-13,424.97
1842,2020-08-14,438.51
1843,2020-08-15,432.63
1844,2020-08-16,433.85
1845,2020-08-17,431.26
1846,2020-08-18,422.38
1847,2020-08-19,407.85
1848,2020-08-20,416.04
1849,2020-08-21,387.98
1850,2020-08-22,395.46
1851,2020-08-23,390.72
1852,2020-08-24,408.03
1853,2020-08-25,383.34
1854,2020-08-26,386.02
1855,2020-08-27,383.18
1856,2020-08-28,395.54
1857,2020-08-29,398.79
1858,2020-08-30,429.04
1859,2020-08-31,434.1
1860,2020-09-01,475.81
1861,2020-09-02,439.83
1862,2020-09-03,382.46
1863,2020-09-04,385.91
1864,2020-09-05,335.24
1865,2020-09-06,352.69
1866,2020-09-07,353.7
1867,2020-09-08,337.45
1868,2020-09-09,351.15
1869,2020-09-10,368.09
1870,2020-09-11,373.99
1871,2020-09-12,387.88
1872,2020-09-13,366.33
1873,2020-09-14,377.24
1874,2020-09-15,364.19
1875,2020-09-16,365.19
1876,2020-09-17,389.49
1877,2020-09-18,384.66
1878,2020-09-19,385.36
1879,2020-09-20,371.06
1880,2020-09-21,340.19
1881,2020-09-22,344.25
1882,2020-09-23,320.19
1883,2020-09-24,349.18
1884,2020-09-25,352.02
1885,2020-09-26,354.21
1886,2020-09-27,357.67
1887,2020-09-28,354.01
1888,2020-09-29,359.92
1889,2020-09-30,359.86
1890,2020-10-01,353.09
1891,2020-10-02,345.83
1892,2020-10-03,346.32
1893,2020-10-04,352.67
1894,2020-10-05,353.84
1895,2020-10-06,340.85
1896,2020-10-07,341.91
1897,2020-10-08,351.2
1898,2020-10-09,365.41
1899,2020-10-10,370.88
1900,2020-10-11,374.4
1901,2020-10-12,386.91
1902,2020-10-13,381.41
1903,2020-10-14,379.04
1904,2020-10-15,377.82
1905,2020-10-16,365.58
1906,2020-10-17,368.53
1907,2020-10-18,378.44
1908,2020-10-19,379.41
1909,2020-10-20,368.83
1910,2020-10-21,391.46
1911,2020-10-22,414.5
1912,2020-10-23,409.57
1913,2020-10-24,412.52
1914,2020-10-25,406.3
1915,2020-10-26,393.11
1916,2020-10-27,403.74
1917,2020-10-28,388.77
1918,2020-10-29,387.54
1919,2020-10-30,382.76
1920,2020-10-31,386.76
1921,2020-11-01,396.49
1922,2020-11-02,383.61
1923,2020-11-03,388.17
1924,2020-11-04,402.66
1925,2020-11-05,416.89
1926,2020-11-06,456.32
1927,2020-11-07,435.82
1928,2020-11-08,454.74
1929,2020-11-09,444.45
1930,2020-11-10,450.86
1931,2020-11-11,463.91
1932,2020-11-12,462.78
1933,2020-11-13,476.87
1934,2020-11-14,461.03
1935,2020-11-15,448.51
1936,2020-11-16,461.01
1937,2020-11-17,482.71
1938,2020-11-18,478.76
1939,2020-11-19,471.82
1940,2020-11-20,510.43
1941,2020-11-21,552.26
1942,2020-11-22,560.01
1943,2020-11-23,609.13
1944,2020-11-24,604.98
1945,2020-11-25,569.4
1946,2020-11-26,520.22
1947,2020-11-27,518.83
1948,2020-11-28,537.99
1949,2020-11-29,576.0
1950,2020-11-30,616.14
1951,2020-12-01,586.23
1952,2020-12-02,598.26
1953,2020-12-03,616.55
1954,2020-12-04,567.67
1955,2020-12-05,596.93
1956,2020-12-06,602.3
1957,2020-12-07,591.36
1958,2020-12-08,554.82
1959,2020-12-09,573.44
1960,2020-12-10,558.36
1961,2020-12-11,544.14
1962,2020-12-12,568.26
1963,2020-12-13,590.72
1964,2020-12-14,586.35
1965,2020-12-15,589.17
1966,2020-12-16,637.74
1967,2020-12-17,643.16
1968,2020-12-18,654.55
1969,2020-12-19,658.7
1970,2020-12-20,638.17
1971,2020-12-21,607.9
1972,2020-12-22,637.23
1973,2020-12-23,585.25
1974,2020-12-24,612.32
1975,2020-12-25,626.83
1976,2020-12-26,636.07
1977,2020-12-27,683.98
1978,2020-12-28,729.59
1979,2020-12-29,731.55
1980,2020-12-30,752.53
1981,2020-12-31,737.15
1982,2021-01-01,730.6
1983,2021-01-02,774.9
1984,2021-01-03,978.69
1985,2021-01-04,1043.16
1986,2021-01-05,1103.19
1987,2021-01-06,1210.59
1988,2021-01-07,1225.5
1989,2021-01-08,1216.98
1990,2021-01-09,1279.96
1991,2021-01-10,1255.72
1992,2021-01-11,1088.37
1993,2021-01-12,1050.04
1994,2021-01-13,1129.84
1995,2021-01-14,1232.11
1996,2021-01-15,1169.06
1997,2021-01-16,1228.52
1998,2021-01-17,1233.73
1999,2021-01-18,1258.31
2000,2021-01-19,1367.65
2001,2021-01-20,1377.75
2002,2021-01-21,1111.49
2003,2021-01-22,1234.56
2004,2021-01-23,1234.1
2005,2021-01-24,1392.45
2006,2021-01-25,1318.47
2007,2021-01-26,1368.22
2008,2021-01-27,1241.51
2009,2021-01-28,1330.78
2010,2021-01-29,1379.13
2011,2021-01-30,1379.35
2012,2021-01-31,1314.18
2013,2021-02-01,1374.57
2014,2021-02-02,1513.9
2015,2021-02-03,1667.22
2016,2021-02-04,1597.44
2017,2021-02-05,1721.48
2018,2021-02-06,1679.14
2019,2021-02-07,1614.64
2020,2021-02-08,1752.87
2021,2021-02-09,1772.05
2022,2021-02-10,1743.0
2023,2021-02-11,1787.69
2024,2021-02-12,1844.84
2025,2021-02-13,1817.48
2026,2021-02-14,1802.96
2027,2021-02-15,1779.4
2028,2021-02-16,1782.83
2029,2021-02-17,1851.14
2030,2021-02-18,1939.61
2031,2021-02-19,1957.47
2032,2021-02-20,1915.12
2033,2021-02-21,1935.14
2034,2021-02-22,1778.07
2035,2021-02-23,1578.19
2036,2021-02-24,1625.17
2037,2021-02-25,1481.88
2038,2021-02-26,1446.1
2039,2021-02-27,1460.23
2040,2021-02-28,1422.58
2041,2021-03-01,1571.49
2042,2021-03-02,1488.67
2043,2021-03-03,1568.65
2044,2021-03-04,1538.37
2045,2021-03-05,1529.75
2046,2021-03-06,1651.48
2047,2021-03-07,1726.33
2048,2021-03-08,1834.48
2049,2021-03-09,1872.1
2050,2021-03-10,1795.63
2051,2021-03-11,1827.06
2052,2021-03-12,1767.77
2053,2021-03-13,1921.18
2054,2021-03-14,1848.69
2055,2021-03-15,1794.83
2056,2021-03-16,1805.64
2057,2021-03-17,1823.03
2058,2021-03-18,1776.16
2059,2021-03-19,1809.76
2060,2021-03-20,1805.49
2061,2021-03-21,1783.94
2062,2021-03-22,1682.05
2063,2021-03-23,1668.69
2064,2021-03-24,1583.24
2065,2021-03-25,1588.34
2066,2021-03-26,1699.89
2067,2021-03-27,1713.94
2068,2021-03-28,1686.74
2069,2021-03-29,1816.48
2070,2021-03-30,1841.4
2071,2021-03-31,1919.08
2072,2021-04-01,1967.67
2073,2021-04-02,2134.46
2074,2021-04-03,2009.19
2075,2021-04-04,2076.62
2076,2021-04-05,2107.73
2077,2021-04-06,2112.29
2078,2021-04-07,1964.18
2079,2021-04-08,2081.11
2080,2021-04-09,2066.55
2081,2021-04-10,2133.82
2082,2021-04-11,2150.54
2083,2021-04-12,2137.79
2084,2021-04-13,2298.66
2085,2021-04-14,2431.86
2086,2021-04-15,2517.08
2087,2021-04-16,2430.91
2088,2021-04-17,2318.01
2089,2021-04-18,2240.96
2090,2021-04-19,2163.36
2091,2021-04-20,2332.45
2092,2021-04-21,2357.59
2093,2021-04-22,2410.48
2094,2021-04-23,2369.67
2095,2021-04-24,2216.56
2096,2021-04-25,2322.14
2097,2021-04-26,2534.9
2098,2021-04-27,2667.93
2099,2021-04-28,2750.91
2100,2021-04-29,2758.46
2101,2021-04-30,2775.96
2102,2021-05-01,2947.8
2103,2021-05-02,2954.22
2104,2021-05-03,3432.21
2105,2021-05-04,3241.09
2106,2021-05-05,3522.18
2107,2021-05-06,3491.74
2108,2021-05-07,3483.96
2109,2021-05-08,3916.25
2110,2021-05-09,3927.06
2111,2021-05-10,3946.42
2112,2021-05-11,4181.28
2113,2021-05-12,3811.29
2114,2021-05-13,3718.99
2115,2021-05-14,4087.02
2116,2021-05-15,3644.04
2117,2021-05-16,3586.18
2118,2021-05-17,3280.73
2119,2021-05-18,3377.65
2120,2021-05-19,2442.89
2121,2021-05-20,2772.84
2122,2021-05-21,2435.86
2123,2021-05-22,2297.03
2124,2021-05-23,2098.57
2125,2021-05-24,2648.77
2126,2021-05-25,2707.49
2127,2021-05-26,2888.94
2128,2021-05-27,2742.48
2129,2021-05-28,2412.36
2130,2021-05-29,2278.58
2131,2021-05-30,2386.91
2132,2021-05-31,2707.38
2133,2021-06-01,2634.23
2134,2021-06-02,2706.52
2135,2021-06-03,2856.01
2136,2021-06-04,2691.17
2137,2021-06-05,2629.76
2138,2021-06-06,2710.99
2139,2021-06-07,2593.12
2140,2021-06-08,2509.23
2141,2021-06-09,2610.64
2142,2021-06-10,2471.56
2143,2021-06-11,2355.09
2144,2021-06-12,2369.62
2145,2021-06-13,2509.7
2146,2021-06-14,2582.12
2147,2021-06-15,2543.6
2148,2021-06-16,2367.7
2149,2021-06-17,2372.31
2150,2021-06-18,2233.57
2151,2021-06-19,2166.61
2152,2021-06-20,2243.6
2153,2021-06-21,1887.89
2154,2021-06-22,1880.83
2155,2021-06-23,1967.95
2156,2021-06-24,1989.01
2157,2021-06-25,1810.27
2158,2021-06-26,1830.94
2159,2021-06-27,1983.33
2160,2021-06-28,2083.8
2161,2021-06-29,2165.61
2162,2021-06-30,2276.14
2163,2021-07-01,2109.29
2164,2021-07-02,2155.65
2165,2021-07-03,2227.18
2166,2021-07-04,2323.27
2167,2021-07-05,2196.71
2168,2021-07-06,2322.63
2169,2021-07-07,2317.12
2170,2021-07-08,2114.51
2171,2021-07-09,2145.67
2172,2021-07-10,2110.47
2173,2021-07-11,2140.45
2174,2021-07-12,2032.88
2175,2021-07-13,1940.61
2176,2021-07-14,1994.22
2177,2021-07-15,1918.17
2178,2021-07-16,1877.05
2179,2021-07-17,1899.96
2180,2021-07-18,1891.96
2181,2021-07-19,1818.6
2182,2021-07-20,1786.52
2183,2021-07-21,1994.98
2184,2021-07-22,2024.74
2185,2021-07-23,2125.57
2186,2021-07-24,2185.98
2187,2021-07-25,2194.34
2188,2021-07-26,2228.67
2189,2021-07-27,2301.98
2190,2021-07-28,2301.12
2191,2021-07-29,2383.24
2192,2021-07-30,2470.76
2193,2021-07-31,2531.75
2194,2021-08-01,2556.41
2195,2021-08-02,2608.44
2196,2021-08-03,2508.21
2197,2021-08-04,2725.72
2198,2021-08-05,2829.23
2199,2021-08-06,2892.36
2200,2021-08-07,3162.43
2201,2021-08-08,3013.75
2202,2021-08-09,3164.94
2203,2021-08-10,3141.67
2204,2021-08-11,3168.24
2205,2021-08-12,3047.29
2206,2021-08-13,3324.26
2207,2021-08-14,3266.71
2208,2021-08-15,3311.12
2209,2021-08-16,3147.63
2210,2021-08-17,3011.96
2211,2021-08-18,3013.52
2212,2021-08-19,3184.74
2213,2021-08-20,3286.5
2214,2021-08-21,3226.59
2215,2021-08-22,3241.65
2216,2021-08-23,3322.71
2217,2021-08-24,3172.57
2218,2021-08-25,3228.86
2219,2021-08-26,3093.62
2220,2021-08-27,3275.87
2221,2021-08-28,3246.78
2222,2021-08-29,3225.3
2223,2021-08-30,3228.46
2224,2021-08-31,3435.17
2225,2021-09-01,3829.18
2226,2021-09-02,3787.7
2227,2021-09-03,3939.79
2228,2021-09-04,3887.01
2229,2021-09-05,3952.33
2230,2021-09-06,3928.4
2231,2021-09-07,3433.48
2232,2021-09-08,3499.69
2233,2021-09-09,3424.24
2234,2021-09-10,3209.41
2235,2021-09-11,3266.43
2236,2021-09-12,3405.32
2237,2021-09-13,3285.4
2238,2021-09-14,3436.05
2239,2021-09-15,3615.22
2240,2021-09-16,3569.26
2241,2021-09-17,3398.82
2242,2021-09-18,3435.76
2243,2021-09-19,3328.85
2244,2021-09-20,2966.51
2245,2021-09-21,2760.2
2246,2021-09-22,3078.88
2247,2021-09-23,3154.62
2248,2021-09-24,2930.86
2249,2021-09-25,2925.34
2250,2021-09-26,3064.21
2251,2021-09-27,2927.73
2252,2021-09-28,2807.44
2253,2021-09-29,2850.87
2254,2021-09-30,3000.83
2255,2021-10-01,3310.63
2256,2021-10-02,3389.48
2257,2021-10-03,3420.14
2258,2021-10-04,3384.5
2259,2021-10-05,3516.09
2260,2021-10-06,3576.08
2261,2021-10-07,3588.2
2262,2021-10-08,3562.84
2263,2021-10-09,3576.4
2264,2021-10-10,3416.49
2265,2021-10-11,3544.14
2266,2021-10-12,3490.61
2267,2021-10-13,3607.55
2268,2021-10-14,3791.23
2269,2021-10-15,3868.16
2270,2021-10-16,3829.61
2271,2021-10-17,3846.66
2272,2021-10-18,3746.14
2273,2021-10-19,3877.45
2274,2021-10-20,4162.49
2275,2021-10-21,4062.76
2276,2021-10-22,3971.95
2277,2021-10-23,4168.96
2278,2021-10-24,4082.08
