,Date(UTC),Value
1324,2019-03-15,1859.099
1325,2019-03-16,1892.599
1326,2019-03-17,1901.661
1327,2019-03-18,1883.18
1328,2019-03-19,1809.207
1329,2019-03-20,1866.012
1330,2019-03-21,1861.646
1331,2019-03-22,1842.031
1332,2019-03-23,1833.592
1333,2019-03-24,1846.682
1334,2019-03-25,1843.361
1335,2019-03-26,1794.096
1336,2019-03-27,1761.3
1337,2019-03-28,1775.233
1338,2019-03-29,1791.437
1339,2019-03-30,1716.959
1340,2019-03-31,1721.43
1341,2019-04-01,1809.756
1342,2019-04-02,1796.568
1343,2019-04-03,1788.932
1344,2019-04-04,1819.524
1345,2019-04-05,1821.34
1346,2019-04-06,1843.194
1347,2019-04-07,1823.189
1348,2019-04-08,1825.617
1349,2019-04-09,1851.498
1350,2019-04-10,1878.252
1351,2019-04-11,1894.482
1352,2019-04-12,1879.059
1353,2019-04-13,1898.393
1354,2019-04-14,1929.568
1355,2019-04-15,1923.713
1356,2019-04-16,1896.986
1357,2019-04-17,1863.102
1358,2019-04-18,1854.243
1359,2019-04-19,1881.714
1360,2019-04-20,1873.586
1361,2019-04-21,1876.835
1362,2019-04-22,1905.395
1363,2019-04-23,1895.957
1364,2019-04-24,1853.654
1365,2019-04-25,1850.592
1366,2019-04-26,1848.837
1367,2019-04-27,1894.07
1368,2019-04-28,1885.095
1369,2019-04-29,1905.69
1370,2019-04-30,1928.695
1371,2019-05-01,1919.593
1372,2019-05-02,1908.352
1373,2019-05-03,1896.925
1374,2019-05-04,1945.627
1375,2019-05-05,1958.102
1376,2019-05-06,1917.967
1377,2019-05-07,1945.361
1378,2019-05-08,1933.129
1379,2019-05-09,1933.476
1380,2019-05-10,1925.41
1381,2019-05-11,1949.808
1382,2019-05-12,1970.526
1383,2019-05-13,1964.09
1384,2019-05-14,2005.848
1385,2019-05-15,2027.559
1386,2019-05-16,2028.509
1387,2019-05-17,2115.801
1388,2019-05-18,2162.66
1389,2019-05-19,2115.431
1390,2019-05-20,2094.413
1391,2019-05-21,2059.313
1392,2019-05-22,2063.611
1393,2019-05-23,2051.025
1394,2019-05-24,2007.008
1395,2019-05-25,2016.154
1396,2019-05-26,2014.949
1397,2019-05-27,2084.582
1398,2019-05-28,2038.62
1399,2019-05-29,2118.881
1400,2019-05-30,2144.631
1401,2019-05-31,2100.8
1402,2019-06-01,2112.902
1403,2019-06-02,2151.619
1404,2019-06-03,2063.523
1405,2019-06-04,2071.997
1406,2019-06-05,2023.578
1407,2019-06-06,2100.679
1408,2019-06-07,2119.226
1409,2019-06-08,2064.763
1410,2019-06-09,2025.066
1411,2019-06-10,2030.955
1412,2019-06-11,2036.31
1413,2019-06-12,2029.659
1414,2019-06-13,1999.363
1415,2019-06-14,2004.824
1416,2019-06-15,2010.443
1417,2019-06-16,2005.505
1418,2019-06-17,2024.351
1419,2019-06-18,2029.071
1420,2019-06-19,2052.795
1421,2019-06-20,2030.28
1422,2019-06-21,2021.984
1423,2019-06-22,1995.243
1424,2019-06-23,2028.399
1425,2019-06-24,2075.13
1426,2019-06-25,2092.173
1427,2019-06-26,2180.015
1428,2019-06-27,2167.92
1429,2019-06-28,2128.016
1430,2019-06-29,2189.983
1431,2019-06-30,2187.357
1432,2019-07-01,2164.524
1433,2019-07-02,2195.023
1434,2019-07-03,2137.119
1435,2019-07-04,2117.861
1436,2019-07-05,2136.291
1437,2019-07-06,2160.728
1438,2019-07-07,2150.254
1439,2019-07-08,2135.383
1440,2019-07-09,2183.766
1441,2019-07-10,2197.977
1442,2019-07-11,2236.779
1443,2019-07-12,2269.238
1444,2019-07-13,2237.792
1445,2019-07-14,2259.987
1446,2019-07-15,2279.064
1447,2019-07-16,2199.583
1448,2019-07-17,2246.232
1449,2019-07-18,2244.27
1450,2019-07-19,2200.521
1451,2019-07-20,2219.973
1452,2019-07-21,2200.419
1453,2019-07-22,2163.176
1454,2019-07-23,2197.931
1455,2019-07-24,2213.006
1456,2019-07-25,2208.939
1457,2019-07-26,2181.236
1458,2019-07-27,2244.23
1459,2019-07-28,2227.385
1460,2019-07-29,2228.789
1461,2019-07-30,2245.719
1462,2019-07-31,2214.318
1463,2019-08-01,2186.554
1464,2019-08-02,2186.467
1465,2019-08-03,2231.041
1466,2019-08-04,2275.029
1467,2019-08-05,2296.427
1468,2019-08-06,2300.602
1469,2019-08-07,2304.188
1470,2019-08-08,2313.651
1471,2019-08-09,2289.775
1472,2019-08-10,2320.543
1473,2019-08-11,2298.714
1474,2019-08-12,2309.763
1475,2019-08-13,2321.781
1476,2019-08-14,2287.502
1477,2019-08-15,2316.621
1478,2019-08-16,2286.198
1479,2019-08-17,2342.395
1480,2019-08-18,2267.751
1481,2019-08-19,2281.337
1482,2019-08-20,2245.208
1483,2019-08-21,2228.614
1484,2019-08-22,2180.014
1485,2019-08-23,2212.62
1486,2019-08-24,2229.803
1487,2019-08-25,2165.281
1488,2019-08-26,2246.441
1489,2019-08-27,2154.57
1490,2019-08-28,2181.491
1491,2019-08-29,2230.133
1492,2019-08-30,2265.128
1493,2019-08-31,2241.594
1494,2019-09-01,2227.939
1495,2019-09-02,2243.349
1496,2019-09-03,2273.744
1497,2019-09-04,2226.923
1498,2019-09-05,2237.012
1499,2019-09-06,2177.12
1500,2019-09-07,2277.902
1501,2019-09-08,2283.717
1502,2019-09-09,2243.437
1503,2019-09-10,2260.805
1504,2019-09-11,2262.207
1505,2019-09-12,2328.303
1506,2019-09-13,2319.702
1507,2019-09-14,2319.335
1508,2019-09-15,2320.624
1509,2019-09-16,2359.482
1510,2019-09-17,2422.786
1511,2019-09-18,2449.169
1512,2019-09-19,2426.113
1513,2019-09-20,2425.024
1514,2019-09-21,2507.547
1515,2019-09-22,2450.669
1516,2019-09-23,2492.39
1517,2019-09-24,2455.789
1518,2019-09-25,2472.126
1519,2019-09-26,2503.888
1520,2019-09-27,2483.532
1521,2019-09-28,2475.973
1522,2019-09-29,2451.547
1523,2019-09-30,2461.362
1524,2019-10-01,2449.823
1525,2019-10-02,2412.068
1526,2019-10-03,2373.851
1527,2019-10-04,2385.742
1528,2019-10-05,2387.834
1529,2019-10-06,2393.554
1530,2019-10-07,2398.939
1531,2019-10-08,2388.888
1532,2019-10-09,2368.818
1533,2019-10-10,2418.256
1534,2019-10-11,2473.559
1535,2019-10-12,2408.74
1536,2019-10-13,2461.158
1537,2019-10-14,2411.799
1538,2019-10-15,2516.193
1539,2019-10-16,2492.318
1540,2019-10-17,2486.53
1541,2019-10-18,2407.067
1542,2019-10-19,2483.621
1543,2019-10-20,2480.646
1544,2019-10-21,2417.52
1545,2019-10-22,2392.023
1546,2019-10-23,2482.166
1547,2019-10-24,2458.663
1548,2019-10-25,2422.857
1549,2019-10-26,2436.074
1550,2019-10-27,2416.398
1551,2019-10-28,2406.581
1552,2019-10-29,2426.721
1553,2019-10-30,2453.14
1554,2019-10-31,2466.873
1555,2019-11-01,2464.977
1556,2019-11-02,2463.468
1557,2019-11-03,2427.241
1558,2019-11-04,2404.265
1559,2019-11-05,2421.938
1560,2019-11-06,2461.888
1561,2019-11-07,2468.419
1562,2019-11-08,2440.986
1563,2019-11-09,2469.338
1564,2019-11-10,2523.534
1565,2019-11-11,2492.579
1566,2019-11-12,2513.79
1567,2019-11-13,2565.169
1568,2019-11-14,2516.821
1569,2019-11-15,2503.836
1570,2019-11-16,2454.342
1571,2019-11-17,2504.387
1572,2019-11-18,2534.157
1573,2019-11-19,2410.311
1574,2019-11-20,2356.766
1575,2019-11-21,2455.856
1576,2019-11-22,2434.56
1577,2019-11-23,2440.567
1578,2019-11-24,2450.648
1579,2019-11-25,2531.851
1580,2019-11-26,2453.388
1581,2019-11-27,2522.862
1582,2019-11-28,2538.431
1583,2019-11-29,2538.604
1584,2019-11-30,2532.424
1585,2019-12-01,2530.006
1586,2019-12-02,2538.232
1587,2019-12-03,2585.802
1588,2019-12-04,2559.11
1589,2019-12-05,2511.603
1590,2019-12-06,2492.348
1591,2019-12-07,2556.643
1592,2019-12-08,2486.122
1593,2019-12-09,2498.408
1594,2019-12-10,2569.205
1595,2019-12-11,2524.277
1596,2019-12-12,2506.936
1597,2019-12-13,2621.77
1598,2019-12-14,2848.513
1599,2019-12-15,2805.574
1600,2019-12-16,2799.702
1601,2019-12-17,2691.351
1602,2019-12-18,2599.972
1603,2019-12-19,2594.207
1604,2019-12-20,2527.842
1605,2019-12-21,2552.824
1606,2019-12-22,2554.315
1607,2019-12-23,2565.197
1608,2019-12-24,2534.887
1609,2019-12-25,2506.453
1610,2019-12-26,2488.731
1611,2019-12-27,2492.177
1612,2019-12-28,2529.313
1613,2019-12-29,2559.613
1614,2019-12-30,2548.326
1615,2019-12-31,2525.715
1616,2020-01-01,2455.804
1617,2020-01-02,2222.098
1618,2020-01-03,1983.1
1619,2020-01-04,2077.179
1620,2020-01-05,2041.128
1621,2020-01-06,2031.846
1622,2020-01-07,2107.076
1623,2020-01-08,2065.264
1624,2020-01-09,2015.077
1625,2020-01-10,2077.129
1626,2020-01-11,2096.247
1627,2020-01-12,2074.522
1628,2020-01-13,2079.807
1629,2020-01-14,2073.117
1630,2020-01-15,2119.493
1631,2020-01-16,2084.33
1632,2020-01-17,2081.315
1633,2020-01-18,2074.516
1634,2020-01-19,2068.051
1635,2020-01-20,2096.662
1636,2020-01-21,2096.824
1637,2020-01-22,2091.256
1638,2020-01-23,2076.161
1639,2020-01-24,2127.292
1640,2020-01-25,2093.26
1641,2020-01-26,2072.444
1642,2020-01-27,2076.663
1643,2020-01-28,2053.845
1644,2020-01-29,2083.501
1645,2020-01-30,2057.671
1646,2020-01-31,2057.787
1647,2020-02-01,2046.568
1648,2020-02-02,2092.379
1649,2020-02-03,2083.431
1650,2020-02-04,2103.273
1651,2020-02-05,2100.043
1652,2020-02-06,2094.087
1653,2020-02-07,2089.933
1654,2020-02-08,2142.113
1655,2020-02-09,2114.045
1656,2020-02-10,2115.394
1657,2020-02-11,2144.844
1658,2020-02-12,2164.395
1659,2020-02-13,2195.763
1660,2020-02-14,2201.248
1661,2020-02-15,2215.86
1662,2020-02-16,2217.224
1663,2020-02-17,2233.264
1664,2020-02-18,2242.189
1665,2020-02-19,2314.349
1666,2020-02-20,2269.276
1667,2020-02-21,2236.947
1668,2020-02-22,2278.218
1669,2020-02-23,2265.292
1670,2020-02-24,2312.524
1671,2020-02-25,2250.328
1672,2020-02-26,2253.688
1673,2020-02-27,2341.556
1674,2020-02-28,2286.565
1675,2020-02-29,2296.407
1676,2020-03-01,2276.238
1677,2020-03-02,2242.8
1678,2020-03-03,2260.148
1679,2020-03-04,2282.853
1680,2020-03-05,2313.32
1681,2020-03-06,2224.909
1682,2020-03-07,2272.279
1683,2020-03-08,2322.14
1684,2020-03-09,2303.81
1685,2020-03-10,2287.045
1686,2020-03-11,2248.363
1687,2020-03-12,2284.571
1688,2020-03-13,2239.735
1689,2020-03-14,2175.552
1690,2020-03-15,2182.442
1691,2020-03-16,2203.462
1692,2020-03-17,2133.805
1693,2020-03-18,2180.507
1694,2020-03-19,2190.931
1695,2020-03-20,2190.26
1696,2020-03-21,2227.486
1697,2020-03-22,2159.407
1698,2020-03-23,2159.855
1699,2020-03-24,2232.215
1700,2020-03-25,2192.031
1701,2020-03-26,2216.967
1702,2020-03-27,2201.868
1703,2020-03-28,2218.398
1704,2020-03-29,2237.589
1705,2020-03-30,2256.53
1706,2020-03-31,2193.623
1707,2020-04-01,2188.531
1708,2020-04-02,2261.717
1709,2020-04-03,2225.426
1710,2020-04-04,2190.118
1711,2020-04-05,2214.275
1712,2020-04-06,2145.132
1713,2020-04-07,2176.478
1714,2020-04-08,2205.702
1715,2020-04-09,2214.325
1716,2020-04-10,2247.413
1717,2020-04-11,2197.97
1718,2020-04-12,2234.383
1719,2020-04-13,2214.843
1720,2020-04-14,2271.633
1721,2020-04-15,2247.95
1722,2020-04-16,2270.285
1723,2020-04-17,2242.993
1724,2020-04-18,2255.732
1725,2020-04-19,2192.808
1726,2020-04-20,2184.859
1727,2020-04-21,2232.085
1728,2020-04-22,2204.263
1729,2020-04-23,2262.509
1730,2020-04-24,2228.822
1731,2020-04-25,2216.5
1732,2020-04-26,2226.632
1733,2020-04-27,2177.22
1734,2020-04-28,2178.618
1735,2020-04-29,2237.997
1736,2020-04-30,2276.654
1737,2020-05-01,2318.62
1738,2020-05-02,2330.873
1739,2020-05-03,2279.571
1740,2020-05-04,2338.904
1741,2020-05-05,2353.754
1742,2020-05-06,2303.112
1743,2020-05-07,2243.523
1744,2020-05-08,2274.345
1745,2020-05-09,2296.034
1746,2020-05-10,2238.801
1747,2020-05-11,2266.229
1748,2020-05-12,2267.37
1749,2020-05-13,2249.315
1750,2020-05-14,2283.144
1751,2020-05-15,2328.704
1752,2020-05-16,2276.287
1753,2020-05-17,2326.028
1754,2020-05-18,2271.761
1755,2020-05-19,2243.005
1756,2020-05-20,2298.306
1757,2020-05-21,2237.936
1758,2020-05-22,2258.238
1759,2020-05-23,2273.519
1760,2020-05-24,2304.28
1761,2020-05-25,2262.0
1762,2020-05-26,2240.724
1763,2020-05-27,2295.608
1764,2020-05-28,2259.74
1765,2020-05-29,2275.065
1766,2020-05-30,2300.422
1767,2020-05-31,2328.437
1768,2020-06-01,2299.27
1769,2020-06-02,2308.87
1770,2020-06-03,2357.415
1771,2020-06-04,2367.81
1772,2020-06-05,2316.215
1773,2020-06-06,2340.879
1774,2020-06-07,2366.153
1775,2020-06-08,2333.228
1776,2020-06-09,2285.532
1777,2020-06-10,2277.162
1778,2020-06-11,2281.666
1779,2020-06-12,2275.795
1780,2020-06-13,2291.641
1781,2020-06-14,2300.612
1782,2020-06-15,2302.546
1783,2020-06-16,2353.433
1784,2020-06-17,2301.87
1785,2020-06-18,2296.669
1786,2020-06-19,2330.632
1787,2020-06-20,2358.639
1788,2020-06-21,2346.555
1789,2020-06-22,2319.236
1790,2020-06-23,2350.415
1791,2020-06-24,2362.403
1792,2020-06-25,2405.277
1793,2020-06-26,2406.899
1794,2020-06-27,2387.371
1795,2020-06-28,2341.417
1796,2020-06-29,2397.435
1797,2020-06-30,2358.195
1798,2020-07-01,2337.925
1799,2020-07-02,2358.316
1800,2020-07-03,2382.837
1801,2020-07-04,2408.139
1802,2020-07-05,2377.38
1803,2020-07-06,2389.479
1804,2020-07-07,2349.911
1805,2020-07-08,2428.375
1806,2020-07-09,2403.29
1807,2020-07-10,2391.924
1808,2020-07-11,2396.733
1809,2020-07-12,2423.943
1810,2020-07-13,2444.765
1811,2020-07-14,2408.928
1812,2020-07-15,2384.779
1813,2020-07-16,2416.896
1814,2020-07-17,2361.18
1815,2020-07-18,2402.132
1816,2020-07-19,2424.578
1817,2020-07-20,2362.944
1818,2020-07-21,2302.394
1819,2020-07-22,2277.415
1820,2020-07-23,2360.073
1821,2020-07-24,2452.14
1822,2020-07-25,2383.629
1823,2020-07-26,2431.628
1824,2020-07-27,2450.504
1825,2020-07-28,2511.147
1826,2020-07-29,2533.984
1827,2020-07-30,2495.872
1828,2020-07-31,2394.726
1829,2020-08-01,2438.661
1830,2020-08-02,2515.079
1831,2020-08-03,2428.338
1832,2020-08-04,2463.09
1833,2020-08-05,2453.223
1834,2020-08-06,2452.908
1835,2020-08-07,2517.386
1836,2020-08-08,2543.811
1837,2020-08-09,2592.107
1838,2020-08-10,2573.426
1839,2020-08-11,2534.225
1840,2020-08-12,2562.046
1841,2020-08-13,2583.445
1842,2020-08-14,2676.095
1843,2020-08-15,2729.267
1844,2020-08-16,2656.59
1845,2020-08-17,2581.957
1846,2020-08-18,2477.495
1847,2020-08-19,2599.291
1848,2020-08-20,2658.943
1849,2020-08-21,2728.688
1850,2020-08-22,2705.915
1851,2020-08-23,2729.43
1852,2020-08-24,2726.634
1853,2020-08-25,2759.997
1854,2020-08-26,2736.414
1855,2020-08-27,2725.937
1856,2020-08-28,2780.536
1857,2020-08-29,2701.461
1858,2020-08-30,2744.793
1859,2020-08-31,2734.388
1860,2020-09-01,2877.914
1861,2020-09-02,2875.642
1862,2020-09-03,2831.203
1863,2020-09-04,2898.344
1864,2020-09-05,2948.503
1865,2020-09-06,3001.691
1866,2020-09-07,3065.247
1867,2020-09-08,3017.172
1868,2020-09-09,3008.319
1869,2020-09-10,2947.015
1870,2020-09-11,3036.542
1871,2020-09-12,3120.636
1872,2020-09-13,3097.045
1873,2020-09-14,3086.726
1874,2020-09-15,3104.34
1875,2020-09-16,3066.22
1876,2020-09-17,3161.325
1877,2020-09-18,3119.651
1878,2020-09-19,3137.161
1879,2020-09-20,3154.589
1880,2020-09-21,3195.676
1881,2020-09-22,3181.617
1882,2020-09-23,3217.665
1883,2020-09-24,3130.961
1884,2020-09-25,3153.235
1885,2020-09-26,3250.861
1886,2020-09-27,3271.997
1887,2020-09-28,3243.631
1888,2020-09-29,3248.429
1889,2020-09-30,3265.336
1890,2020-10-01,3263.944
1891,2020-10-02,3285.465
1892,2020-10-03,3214.968
1893,2020-10-04,3253.578
1894,2020-10-05,3260.945
1895,2020-10-06,3395.395
1896,2020-10-07,3375.603
1897,2020-10-08,3298.386
1898,2020-10-09,3313.69
1899,2020-10-10,3335.073
1900,2020-10-11,3273.614
1901,2020-10-12,3295.415
1902,2020-10-13,3320.627
1903,2020-10-14,3280.415
1904,2020-10-15,3342.047
1905,2020-10-16,3340.557
1906,2020-10-17,3336.069
1907,2020-10-18,3255.74
1908,2020-10-19,3327.407
1909,2020-10-20,3347.672
1910,2020-10-21,3334.357
1911,2020-10-22,3334.919
1912,2020-10-23,3384.219
1913,2020-10-24,3394.024
1914,2020-10-25,3359.523
1915,2020-10-26,3248.184
1916,2020-10-27,3293.521
1917,2020-10-28,3325.639
1918,2020-10-29,3402.791
1919,2020-10-30,3352.478
1920,2020-10-31,3350.094
1921,2020-11-01,3396.058
1922,2020-11-02,3291.886
1923,2020-11-03,3349.303
1924,2020-11-04,3340.653
1925,2020-11-05,3301.842
1926,2020-11-06,3392.287
1927,2020-11-07,3438.419
1928,2020-11-08,3310.777
1929,2020-11-09,3360.639
1930,2020-11-10,3383.06
1931,2020-11-11,3402.823
1932,2020-11-12,3358.75
1933,2020-11-13,3424.202
1934,2020-11-14,3352.617
1935,2020-11-15,3451.368
1936,2020-11-16,3364.916
1937,2020-11-17,3413.738
1938,2020-11-18,3416.954
1939,2020-11-19,3437.562
1940,2020-11-20,3509.313
1941,2020-11-21,3495.115
1942,2020-11-22,3555.934
1943,2020-11-23,3421.094
1944,2020-11-24,3513.543
1945,2020-11-25,3557.962
1946,2020-11-26,3518.481
1947,2020-11-27,3556.212
1948,2020-11-28,3465.399
1949,2020-11-29,3615.579
1950,2020-11-30,3616.421
1951,2020-12-01,3692.342
1952,2020-12-02,3518.482
1953,2020-12-03,3610.523
1954,2020-12-04,3634.625
1955,2020-12-05,3615.952
1956,2020-12-06,3629.168
1957,2020-12-07,3625.01
1958,2020-12-08,3637.824
1959,2020-12-09,3633.816
1960,2020-12-10,3692.368
1961,2020-12-11,3561.012
1962,2020-12-12,3597.999
1963,2020-12-13,3661.126
1964,2020-12-14,3521.007
1965,2020-12-15,3567.72
1966,2020-12-16,3559.678
1967,2020-12-17,3583.773
1968,2020-12-18,3632.39
1969,2020-12-19,3573.612
1970,2020-12-20,3619.78
1971,2020-12-21,3677.136
1972,2020-12-22,3668.281
1973,2020-12-23,3696.187
1974,2020-12-24,3684.746
1975,2020-12-25,3609.208
1976,2020-12-26,3653.75
1977,2020-12-27,3650.84
1978,2020-12-28,3784.431
1979,2020-12-29,3784.291
1980,2020-12-30,3670.116
1981,2020-12-31,3738.496
1982,2021-01-01,3730.319
1983,2021-01-02,3851.062
1984,2021-01-03,3872.312
1985,2021-01-04,3861.593
1986,2021-01-05,3864.795
1987,2021-01-06,3914.136
1988,2021-01-07,3946.816
1989,2021-01-08,3962.122
1990,2021-01-09,3986.182
1991,2021-01-10,4027.405
1992,2021-01-11,4071.174
1993,2021-01-12,4097.645
1994,2021-01-13,4108.384
1995,2021-01-14,4216.957
1996,2021-01-15,4109.04
1997,2021-01-16,4224.079
1998,2021-01-17,4116.2
1999,2021-01-18,4163.782
2000,2021-01-19,4188.711
2001,2021-01-20,4271.547
2002,2021-01-21,4256.981
2003,2021-01-22,4289.518
2004,2021-01-23,4345.126
2005,2021-01-24,4378.306
2006,2021-01-25,4429.988
2007,2021-01-26,4438.142
2008,2021-01-27,4571.347
2009,2021-01-28,4480.352
2010,2021-01-29,4439.483
2011,2021-01-30,4449.472
2012,2021-01-31,4449.903
2013,2021-02-01,4615.324
2014,2021-02-02,4608.801
2015,2021-02-03,4561.242
2016,2021-02-04,4644.47
2017,2021-02-05,4703.172
2018,2021-02-06,4690.615
2019,2021-02-07,4823.9
2020,2021-02-08,4855.306
2021,2021-02-09,4810.925
2022,2021-02-10,4807.886
2023,2021-02-11,4893.209
2024,2021-02-12,4999.801
2025,2021-02-13,4989.641
2026,2021-02-14,5020.239
2027,2021-02-15,5056.229
2028,2021-02-16,5070.866
2029,2021-02-17,5095.313
2030,2021-02-18,5059.296
2031,2021-02-19,5135.741
2032,2021-02-20,5129.31
2033,2021-02-21,5015.625
2034,2021-02-22,5236.8
2035,2021-02-23,5174.241
2036,2021-02-24,5313.277
2037,2021-02-25,5251.65
2038,2021-02-26,5258.617
2039,2021-02-27,5331.733
2040,2021-02-28,5340.438
2041,2021-03-01,5362.933
2042,2021-03-02,5334.909
2043,2021-03-03,5257.453
2044,2021-03-04,5214.412
2045,2021-03-05,5386.833
2046,2021-03-06,5517.413
2047,2021-03-07,5517.678
2048,2021-03-08,5509.022
2049,2021-03-09,5481.497
2050,2021-03-10,5465.562
2051,2021-03-11,5521.309
2052,2021-03-12,5421.233
2053,2021-03-13,5525.856
2054,2021-03-14,5619.282
2055,2021-03-15,5625.633
2056,2021-03-16,5670.987
2057,2021-03-17,5730.823
2058,2021-03-18,5661.063
2059,2021-03-19,5751.326
2060,2021-03-20,5867.747
2061,2021-03-21,5881.925
2062,2021-03-22,5775.729
2063,2021-03-23,5821.13
2064,2021-03-24,5805.481
2065,2021-03-25,5928.278
2066,2021-03-26,6049.461
2067,2021-03-27,6034.325
2068,2021-03-28,6077.682
2069,2021-03-29,6174.429
2070,2021-03-30,6159.976
2071,2021-03-31,6173.047
2072,2021-04-01,6211.128
2073,2021-04-02,6288.9
2074,2021-04-03,6254.701
2075,2021-04-04,6363.506
2076,2021-04-05,6540.984
2077,2021-04-06,6467.737
2078,2021-04-07,6591.738
2079,2021-04-08,6629.625
2080,2021-04-09,6580.641
2081,2021-04-10,6541.039
2082,2021-04-11,6462.38
2083,2021-04-12,6846.625
2084,2021-04-13,6842.096
2085,2021-04-14,6844.232
2086,2021-04-15,6826.079
2087,2021-04-16,6600.3
2088,2021-04-17,6677.554
2089,2021-04-18,6745.43
2090,2021-04-19,6594.483
2091,2021-04-20,6664.512
2092,2021-04-21,6857.229
2093,2021-04-22,6918.023
2094,2021-04-23,6891.672
2095,2021-04-24,6872.911
2096,2021-04-25,7091.046
2097,2021-04-26,7171.488
2098,2021-04-27,7106.296
2099,2021-04-28,7294.759
2100,2021-04-29,7254.432
2101,2021-04-30,7265.125
2102,2021-05-01,7262.694
2103,2021-05-02,7323.314
2104,2021-05-03,7273.492
2105,2021-05-04,7481.515
2106,2021-05-05,7393.633
2107,2021-05-06,7615.43
2108,2021-05-07,7423.585
2109,2021-05-08,7562.308
2110,2021-05-09,7685.927
2111,2021-05-10,7631.052
2112,2021-05-11,7715.669
2113,2021-05-12,7735.683
2114,2021-05-13,7784.732
2115,2021-05-14,7886.198
2116,2021-05-15,7780.14
2117,2021-05-16,8045.643
2118,2021-05-17,7854.133
2119,2021-05-18,8002.441
2120,2021-05-19,8082.141
2121,2021-05-20,8166.911
2122,2021-05-21,7983.588
2123,2021-05-22,7912.085
2124,2021-05-23,7842.147
2125,2021-05-24,7748.399
2126,2021-05-25,7815.825
2127,2021-05-26,7784.052
2128,2021-05-27,7711.744
2129,2021-05-28,7636.686
2130,2021-05-29,7581.614
2131,2021-05-30,7729.29
2132,2021-05-31,7662.569
2133,2021-06-01,7471.564
2134,2021-06-02,7576.282
2135,2021-06-03,7689.809
2136,2021-06-04,7743.34
2137,2021-06-05,7858.78
2138,2021-06-06,7821.203
2139,2021-06-07,7890.405
2140,2021-06-08,7895.644
2141,2021-06-09,7783.87
2142,2021-06-10,7600.207
2143,2021-06-11,7616.769
2144,2021-06-12,7497.097
2145,2021-06-13,7395.325
2146,2021-06-14,7334.706
2147,2021-06-15,7532.194
2148,2021-06-16,7424.027
2149,2021-06-17,7318.159
2150,2021-06-18,7505.578
2151,2021-06-19,7177.252
2152,2021-06-20,7013.031
2153,2021-06-21,6833.011
2154,2021-06-22,6566.032
2155,2021-06-23,6369.678
2156,2021-06-24,6371.383
2157,2021-06-25,6277.577
2158,2021-06-26,6121.523
2159,2021-06-27,6129.535
2160,2021-06-28,6216.556
2161,2021-06-29,6336.145
2162,2021-06-30,6356.778
2163,2021-07-01,6334.799
2164,2021-07-02,6350.688
2165,2021-07-03,6373.935
2166,2021-07-04,6385.745
2167,2021-07-05,6478.657
2168,2021-07-06,6555.068
2169,2021-07-07,6524.651
2170,2021-07-08,6528.23
2171,2021-07-09,6545.681
2172,2021-07-10,6751.772
2173,2021-07-11,6717.727
2174,2021-07-12,6820.424
2175,2021-07-13,6597.306
2176,2021-07-14,6524.997
2177,2021-07-15,6600.32
